,Date,Price
4540,1998-12-01,1.0365
4541,1998-12-02,1.1053
4542,1998-12-03,1.1762
4543,1998-12-04,1.1103
4544,1998-12-07,1.082
4545,1998-12-08,1.1003
4546,1998-12-09,1.0598
4547,1998-12-10,1.0587
4548,1998-12-11,1.0426
4549,1998-12-14,1.0648
4550,1998-12-15,1.0608
4551,1998-12-16,1.0932
4552,1998-12-17,1.0668
4553,1998-12-18,1.081
4554,1998-12-21,1.1468
4555,1998-12-22,1.1782
4556,1998-12-23,1.2521
4557,1998-12-24,1.2915
4558,1998-12-28,1.2632
4559,1998-12-29,1.3331
4560,1998-12-30,1.2986
4561,1998-12-31,1.3118
4562,1999-01-04,1.3644
4563,1999-01-05,1.3574
4564,1999-01-06,1.4292
4565,1999-01-07,1.3695
4566,1999-01-08,1.5092
4567,1999-01-11,1.4818
4568,1999-01-12,1.5011
4569,1999-01-13,1.3887
4570,1999-01-14,1.4737
4571,1999-01-15,1.3543
4572,1999-01-19,1.3573
4573,1999-01-20,1.331
4574,1999-01-21,1.3098
4575,1999-01-22,1.2207
4576,1999-01-25,1.2713
4577,1999-01-26,1.2926
4578,1999-01-27,1.3259
4579,1999-01-28,1.3239
4580,1999-01-29,1.333
4581,1999-02-01,1.3492
4582,1999-02-02,1.3077
4583,1999-02-03,1.2642
4584,1999-02-04,1.3017
4585,1999-02-05,1.2389
4586,1999-02-08,1.1893
4587,1999-02-09,1.2288
4588,1999-02-10,1.1954
4589,1999-02-11,1.2551
4590,1999-02-12,1.2662
4591,1999-02-16,1.2561
4592,1999-02-17,1.2349
4593,1999-02-18,1.2177
4594,1999-02-19,1.1751
4595,1999-02-22,1.2116
4596,1999-02-23,1.25
4597,1999-02-24,1.2582
4598,1999-02-25,1.2085
4599,1999-02-26,1.1833
4600,1999-03-01,1.1286
4601,1999-03-02,1.1053
4602,1999-03-03,1.1359
4603,1999-03-04,1.1175
4604,1999-03-05,1.1124
4605,1999-03-08,1.078
4606,1999-03-09,1.1114
4607,1999-03-10,1.1073
4608,1999-03-11,1.0446
4609,1999-03-12,1.0476
4610,1999-03-15,1.079
4611,1999-03-16,1.1336
4612,1999-03-17,1.164
4613,1999-03-18,1.1134
4614,1999-03-19,1.1651
4615,1999-03-22,1.1003
4616,1999-03-23,1.1154
4617,1999-03-24,1.078
4618,1999-03-25,1.1134
4619,1999-03-26,1.0932
4620,1999-03-29,1.0851
4621,1999-03-30,1.1326
4622,1999-03-31,1.1782
4623,1999-04-01,1.1691
4624,1999-04-05,1.167
4625,1999-04-06,1.1914
4626,1999-04-07,1.2328
4627,1999-04-08,1.1974
4628,1999-04-09,1.1721
4629,1999-04-12,1.1346
4630,1999-04-13,1.1772
4631,1999-04-14,1.1422
4632,1999-04-15,1.1468
4633,1999-04-16,1.163
4634,1999-04-19,1.1559
4635,1999-04-20,1.0982
4636,1999-04-21,1.1023
4637,1999-04-22,1.1357
4638,1999-04-23,1.1751
4639,1999-04-26,1.2804
4640,1999-04-27,1.3928
4641,1999-04-28,1.4464
4642,1999-04-29,1.4009
4643,1999-04-30,1.4261
4644,1999-05-03,1.492
4645,1999-05-04,1.5618
4646,1999-05-05,1.5001
4647,1999-05-06,1.5082
4648,1999-05-07,1.4454
4649,1999-05-10,1.5142
4650,1999-05-11,1.4545
4651,1999-05-12,1.4555
4652,1999-05-13,1.5041
4653,1999-05-14,1.4596
4654,1999-05-17,1.4161
4655,1999-05-18,1.4505
4656,1999-05-19,1.4748
4657,1999-05-20,1.4707
4658,1999-05-21,1.3938
4659,1999-05-24,1.413
4660,1999-05-25,1.3472
4661,1999-05-26,1.3533
4662,1999-05-27,1.3978
4663,1999-05-28,1.4039
4664,1999-06-01,1.4565
4665,1999-06-02,1.4423
4666,1999-06-03,1.5183
4667,1999-06-04,1.5426
4668,1999-06-07,1.5608
4669,1999-06-08,1.579
4670,1999-06-09,1.5355
4671,1999-06-10,1.5507
4672,1999-06-11,1.5577
4673,1999-06-14,1.5061
4674,1999-06-15,1.4656
4675,1999-06-16,1.5031
4676,1999-06-17,1.5426
4677,1999-06-18,1.4697
4678,1999-06-21,1.5223
4679,1999-06-22,1.5001
4680,1999-06-23,1.4596
4681,1999-06-24,1.414
4682,1999-06-25,1.3776
4683,1999-06-28,1.3745
4684,1999-06-29,1.3837
4685,1999-06-30,1.4798
4686,1999-07-01,1.5011
4687,1999-07-02,1.4748
4688,1999-07-06,1.4884
4689,1999-07-07,1.5335
4690,1999-07-08,1.6559
4691,1999-07-09,1.7652
4692,1999-07-12,1.7977
4693,1999-07-13,1.7339
4694,1999-07-14,1.7652
4695,1999-07-15,1.8056
4696,1999-07-16,1.7369
4697,1999-07-19,1.748
4698,1999-07-20,1.7683
4699,1999-07-21,1.7521
4700,1999-07-22,1.7369
4701,1999-07-23,1.7116
4702,1999-07-26,1.7136
4703,1999-07-27,1.7035
4704,1999-07-28,1.746
4705,1999-07-29,1.7278
4706,1999-07-30,1.7642
4707,1999-08-02,1.8017
4708,1999-08-03,1.8412
4709,1999-08-04,1.7885
4710,1999-08-05,1.7329
4711,1999-08-06,1.7501
4712,1999-08-09,1.7612
4713,1999-08-10,1.7511
4714,1999-08-11,1.8138
4715,1999-08-12,1.913
4716,1999-08-13,1.9636
4717,1999-08-16,1.9383
4718,1999-08-17,1.954
4719,1999-08-18,1.9454
4720,1999-08-19,1.9373
4721,1999-08-20,1.9191
4722,1999-08-23,1.9231
4723,1999-08-24,1.9555
4724,1999-08-25,1.9657
4725,1999-08-26,1.9798
4726,1999-08-27,2.0335
4727,1999-08-30,2.1064
4728,1999-08-31,2.0294
4729,1999-09-01,2.1681
4730,1999-09-02,2.1894
4731,1999-09-03,2.331
4732,1999-09-07,2.3888
4733,1999-09-08,2.4677
4734,1999-09-09,2.4454
4735,1999-09-10,2.4626
4736,1999-09-13,2.495
4737,1999-09-14,2.4201
4738,1999-09-15,2.5548
4739,1999-09-16,2.4626
4740,1999-09-17,2.5041
4741,1999-09-20,2.493
4742,1999-09-21,2.3705
4743,1999-09-22,2.2602
4744,1999-09-23,2.3027
4745,1999-09-24,2.0557
4746,1999-09-27,2.1499
4747,1999-09-28,1.992
4748,1999-09-29,1.9515
4749,1999-09-30,1.9292
4750,1999-10-01,2.0117
4751,1999-10-04,2.0213
4752,1999-10-05,2.1266
4753,1999-10-06,2.2481
4754,1999-10-07,2.2167
4755,1999-10-08,2.1448
4756,1999-10-11,2.1347
4757,1999-10-12,2.1995
4758,1999-10-13,2.1585
4759,1999-10-14,2.244
4760,1999-10-15,2.3037
4761,1999-10-18,2.3938
4762,1999-10-19,2.3199
4763,1999-10-20,2.2673
4764,1999-10-21,2.3503
4765,1999-10-22,2.4991
4766,1999-10-25,2.4049
4767,1999-10-26,2.4272
4768,1999-10-27,2.409
4769,1999-10-28,2.4971
4770,1999-10-29,2.5527
4771,1999-11-01,2.5902
4772,1999-11-02,2.5264
4773,1999-11-03,2.6448
4774,1999-11-04,2.657
4775,1999-11-05,2.742
4776,1999-11-08,2.8432
4777,1999-11-09,3.0578
4778,1999-11-10,2.8624
4779,1999-11-11,2.9677
4780,1999-11-12,2.9778
4781,1999-11-15,2.9029
4782,1999-11-16,2.9141
4783,1999-11-17,2.9353
4784,1999-11-18,2.9505
4785,1999-11-19,2.8999
4786,1999-11-22,2.9728
4787,1999-11-23,2.9683
4788,1999-11-24,3.0123
4789,1999-11-26,3.07
4790,1999-11-29,3.0538
4791,1999-11-30,3.1793
4792,1999-12-01,3.2719
4793,1999-12-02,3.3402
4794,1999-12-03,3.6337
4795,1999-12-06,3.7097
4796,1999-12-07,3.7754
4797,1999-12-08,3.7653
4798,1999-12-09,3.5953
4799,1999-12-10,3.4111
4800,1999-12-13,3.3162
4801,1999-12-14,3.1853
4802,1999-12-15,3.0204
4803,1999-12-16,3.1752
4804,1999-12-17,3.2683
4805,1999-12-20,3.2228
4806,1999-12-21,3.1852
4807,1999-12-22,3.3331
4808,1999-12-23,3.2997
4809,1999-12-27,3.3817
4810,1999-12-28,3.2117
4811,1999-12-29,3.1357
4812,1999-12-30,3.3098
4813,1999-12-31,3.2694
4814,2000-01-03,3.3959
4815,2000-01-04,3.5041
4816,2000-01-05,3.3605
4817,2000-01-06,3.4368
4818,2000-01-07,3.1276
4819,2000-01-10,3.3033
4820,2000-01-11,3.1074
4821,2000-01-12,3.0802
4822,2000-01-13,3.0601
4823,2000-01-14,3.239
4824,2000-01-18,3.2704
4825,2000-01-19,3.4182
4826,2000-01-20,3.741
4827,2000-01-21,3.7011
4828,2000-01-24,3.5118
4829,2000-01-25,3.4009
4830,2000-01-26,3.5639
4831,2000-01-27,3.5239
4832,2000-01-28,3.5031
4833,2000-01-31,3.2714
4834,2000-02-01,3.3685
4835,2000-02-02,3.2643
4836,2000-02-03,3.2481
4837,2000-02-04,3.3675
4838,2000-02-07,3.4991
4839,2000-02-08,3.6924
4840,2000-02-09,3.6965
4841,2000-02-10,3.655
4842,2000-02-11,3.6808
4843,2000-02-14,3.5406
4844,2000-02-15,3.7329
4845,2000-02-16,3.817
4846,2000-02-17,3.7309
4847,2000-02-18,3.7117
4848,2000-02-22,3.564
4849,2000-02-23,3.6674
4850,2000-02-24,3.799
4851,2000-02-25,3.7188
4852,2000-02-28,3.5679
4853,2000-02-29,3.6783
4854,2000-03-01,3.8412
4855,2000-03-02,4.1135
4856,2000-03-03,4.0447
4857,2000-03-06,4.0842
4858,2000-03-07,4.0953
4859,2000-03-08,3.9809
4860,2000-03-09,3.9151
4861,2000-03-10,3.9484
4862,2000-03-13,3.9566
4863,2000-03-14,3.9231
4864,2000-03-15,3.7491
4865,2000-03-16,3.7997
4866,2000-03-17,3.8918
4867,2000-03-20,3.9991
4868,2000-03-21,3.9698
4869,2000-03-22,4.2998
4870,2000-03-23,4.6004
4871,2000-03-24,4.6156
4872,2000-03-27,4.4587
4873,2000-03-28,4.445
4874,2000-03-29,4.5154
4875,2000-03-30,4.3261
4876,2000-03-31,4.1277
4877,2000-04-03,4.3878
4878,2000-04-04,4.2926
4879,2000-04-05,4.0973
4880,2000-04-06,4.2299
4881,2000-04-07,4.1336
4882,2000-04-10,4.2643
4883,2000-04-11,4.0012
4884,2000-04-12,3.8544
4885,2000-04-13,3.6125
4886,2000-04-14,3.5406
4887,2000-04-17,3.5476
4888,2000-04-18,4.0011
4889,2000-04-19,4.0882
4890,2000-04-20,4.0052
4891,2000-04-24,3.7253
4892,2000-04-25,3.9556
4893,2000-04-26,4.1024
4894,2000-04-27,3.7957
4895,2000-04-28,4.1171
4896,2000-05-01,4.0447
4897,2000-05-02,3.99
4898,2000-05-03,3.8513
4899,2000-05-04,3.7299
4900,2000-05-05,3.5877
4901,2000-05-08,3.6297
4902,2000-05-09,3.573
4903,2000-05-10,3.3716
4904,2000-05-11,3.2835
4905,2000-05-12,3.4414
4906,2000-05-15,3.5012
4907,2000-05-16,3.386
4908,2000-05-17,3.3605
4909,2000-05-18,3.3362
4910,2000-05-19,3.2142
4911,2000-05-22,3.0355
4912,2000-05-23,2.9313
4913,2000-05-24,2.7916
4914,2000-05-25,2.8668
4915,2000-05-26,2.8503
4916,2000-05-30,2.8382
4917,2000-05-31,2.8139
4918,2000-06-01,2.6479
4919,2000-06-02,3.0376
4920,2000-06-05,3.0234
4921,2000-06-06,2.9789
4922,2000-06-07,3.0335
4923,2000-06-08,3.1621
4924,2000-06-09,3.1337
4925,2000-06-12,3.1205
4926,2000-06-13,2.9536
4927,2000-06-14,3.0669
4928,2000-06-15,2.9566
4929,2000-06-16,3.029
4930,2000-06-19,2.9323
4931,2000-06-20,3.1944
4932,2000-06-21,3.2733
4933,2000-06-22,3.6135
4934,2000-06-23,3.4839
4935,2000-06-26,3.393
4936,2000-06-27,3.4819
4937,2000-06-28,3.4536
4938,2000-06-29,3.4353
4939,2000-06-30,3.4212
4940,2000-07-03,3.3766
4941,2000-07-05,3.4495
4942,2000-07-06,3.4009
4943,2000-07-07,3.405
4944,2000-07-10,3.5062
4945,2000-07-11,3.6924
4946,2000-07-12,3.7673
4947,2000-07-13,3.7876
4948,2000-07-14,3.7005
4949,2000-07-17,3.7734
4950,2000-07-18,3.7937
4951,2000-07-19,3.5771
4952,2000-07-20,3.5649
4953,2000-07-21,3.5229
4954,2000-07-24,3.4071
4955,2000-07-25,3.2613
4956,2000-07-26,3.2309
4957,2000-07-27,3.241
4958,2000-07-28,3.3868
4959,2000-07-31,3.1863
4960,2000-08-01,3.2592
4961,2000-08-02,3.1742
4962,2000-08-03,2.9535
4963,2000-08-04,3.2046
4964,2000-08-07,3.1013
4965,2000-08-08,3.1054
4966,2000-08-09,3.1175
4967,2000-08-10,3.1094
4968,2000-08-11,3.0365
4969,2000-08-14,3.0841
4970,2000-08-15,3.0608
4971,2000-08-16,3.0366
4972,2000-08-17,3.1249
4973,2000-08-18,3.326
4974,2000-08-21,3.2572
4975,2000-08-22,3.2795
4976,2000-08-23,3.3322
4977,2000-08-24,3.5386
4978,2000-08-25,3.6601
4979,2000-08-28,3.7086
4980,2000-08-29,3.7491
4981,2000-08-30,3.822
4982,2000-08-31,3.818
4983,2000-09-01,3.9698
4984,2000-09-05,4.0568
4985,2000-09-06,3.9759
4986,2000-09-07,3.8291
4987,2000-09-08,3.9941
4988,2000-09-11,3.7997
4989,2000-09-12,3.7188
4990,2000-09-13,3.6783
4991,2000-09-14,3.789
4992,2000-09-15,3.7426
4993,2000-09-18,3.58
4994,2000-09-19,3.8726
4995,2000-09-20,3.8498
4996,2000-09-21,3.7917
4997,2000-09-22,3.2592
4998,2000-09-25,3.4191
4999,2000-09-26,3.4546
5000,2000-09-27,3.3524
5001,2000-09-28,3.1945
5002,2000-09-29,1.8281
5003,2000-10-02,1.723
5004,2000-10-03,1.6176
5005,2000-10-04,1.4494
5006,2000-10-05,1.5223
5007,2000-10-06,1.4697
5008,2000-10-09,1.4656
5009,2000-10-10,1.3988
5010,2000-10-11,1.3016
5011,2000-10-12,1.3158
5012,2000-10-13,1.3128
5013,2000-10-16,1.4454
5014,2000-10-17,1.4009
5015,2000-10-18,1.2611
5016,2000-10-19,1.2409
5017,2000-10-20,1.2349
5018,2000-10-23,1.3082
5019,2000-10-24,1.338
5020,2000-10-25,1.2349
5021,2000-10-26,1.2166
5022,2000-10-27,1.2227
5023,2000-10-30,1.2389
5024,2000-10-31,1.2804
5025,2000-11-01,1.2592
5026,2000-11-02,1.3685
5027,2000-11-03,1.4879
5028,2000-11-06,1.4556
5029,2000-11-07,1.3928
5030,2000-11-08,1.3868
5031,2000-11-09,1.2875
5032,2000-11-10,1.2536
5033,2000-11-13,1.2166
5034,2000-11-14,1.2956
5035,2000-11-15,1.2956
5036,2000-11-16,1.2612
5037,2000-11-17,1.245
5038,2000-11-20,1.2055
5039,2000-11-21,1.243
5040,2000-11-22,1.2187
5041,2000-11-24,1.2212
5042,2000-11-27,1.2896
5043,2000-11-28,1.2095
5044,2000-11-29,1.1701
5045,2000-11-30,1.079
5046,2000-12-01,1.1013
5047,2000-12-04,1.1103
5048,2000-12-05,1.0972
5049,2000-12-06,0.9495
5050,2000-12-07,0.9353
5051,2000-12-08,0.9596
5052,2000-12-11,0.9859
5053,2000-12-12,0.9859
5054,2000-12-13,1.0102
5055,2000-12-14,0.9737
5056,2000-12-15,0.935
5057,2000-12-18,0.9434
5058,2000-12-19,0.9312
5059,2000-12-20,0.8947
5060,2000-12-21,0.9231
5061,2000-12-22,0.915
5062,2000-12-26,0.9636
5063,2000-12-27,0.9292
5064,2000-12-28,0.9332
5065,2000-12-29,0.9535
5066,2001-01-02,0.9616
5067,2001-01-03,0.9393
5068,2001-01-04,1.1747
5069,2001-01-05,1.0972
5070,2001-01-08,1.0952
5071,2001-01-09,1.0911
5072,2001-01-10,1.079
5073,2001-01-11,1.0546
5074,2001-01-12,1.1579
5075,2001-01-16,1.1316
5076,2001-01-17,1.1398
5077,2001-01-18,1.1519
5078,2001-01-19,1.2612
5079,2001-01-22,1.2359
5080,2001-01-23,1.2491
5081,2001-01-24,1.3341
5082,2001-01-25,1.3341
5083,2001-01-26,1.2632
5084,2001-01-29,1.2673
5085,2001-01-30,1.3968
5086,2001-01-31,1.3907
5087,2001-02-01,1.3401
5088,2001-02-02,1.3664
5089,2001-02-05,1.328
5090,2001-02-06,1.3057
5091,2001-02-07,1.3401
5092,2001-02-08,1.333
5093,2001-02-09,1.3259
5094,2001-02-12,1.2349
5095,2001-02-13,1.2926
5096,2001-02-14,1.241
5097,2001-02-15,1.2754
5098,2001-02-16,1.2308
5099,2001-02-20,1.243
5100,2001-02-21,1.1822
5101,2001-02-22,1.2369
5102,2001-02-23,1.2065
5103,2001-02-26,1.2309
5104,2001-02-27,1.2511
5105,2001-02-28,1.253
5106,2001-03-01,1.1539
5107,2001-03-02,1.1853
5108,2001-03-05,1.2561
5109,2001-03-06,1.3441
5110,2001-03-07,1.3806
5111,2001-03-08,1.3401
5112,2001-03-09,1.3381
5113,2001-03-12,1.2733
5114,2001-03-13,1.2247
5115,2001-03-14,1.2023
5116,2001-03-15,1.3502
5117,2001-03-16,1.2328
5118,2001-03-19,1.2794
5119,2001-03-20,1.3411
5120,2001-03-21,1.2834
5121,2001-03-22,1.3199
5122,2001-03-23,1.4312
5123,2001-03-26,1.498
5124,2001-03-27,1.4216
5125,2001-03-28,1.4303
5126,2001-03-29,1.4103
5127,2001-03-30,1.4614
5128,2001-04-02,1.4316
5129,2001-04-03,1.3837
5130,2001-04-04,1.28
5131,2001-04-05,1.3345
5132,2001-04-06,1.3477
5133,2001-04-09,1.3406
5134,2001-04-10,1.3552
5135,2001-04-11,1.489
5136,2001-04-12,1.3879
5137,2001-04-16,1.4313
5138,2001-04-17,1.3733
5139,2001-04-18,1.3976
5140,2001-04-19,1.6554
5141,2001-04-20,1.615
5142,2001-04-23,1.5764
5143,2001-04-24,1.5761
5144,2001-04-25,1.5677
5145,2001-04-26,1.6299
5146,2001-04-27,1.6325
5147,2001-04-30,1.7296
5148,2001-05-01,1.6461
5149,2001-05-02,1.7066
5150,2001-05-03,1.6833
5151,2001-05-04,1.5715
5152,2001-05-07,1.6597
5153,2001-05-08,1.6412
5154,2001-05-09,1.5648
5155,2001-05-10,1.5687
5156,2001-05-11,1.4903
5157,2001-05-14,1.4818
5158,2001-05-15,1.5133
5159,2001-05-16,1.5065
5160,2001-05-17,1.5703
5161,2001-05-18,1.5136
5162,2001-05-21,1.5311
5163,2001-05-22,1.5547
5164,2001-05-23,1.5385
5165,2001-05-24,1.5058
5166,2001-05-25,1.5029
5167,2001-05-29,1.4469
5168,2001-05-30,1.3455
5169,2001-05-31,1.2823
5170,2001-06-01,1.304
5171,2001-06-04,1.3659
5172,2001-06-05,1.3474
5173,2001-06-06,1.3555
5174,2001-06-07,1.3413
5175,2001-06-08,1.4025
5176,2001-06-11,1.3633
5177,2001-06-12,1.2807
5178,2001-06-13,1.3876
5179,2001-06-14,1.2982
5180,2001-06-15,1.3027
5181,2001-06-18,1.3222
5182,2001-06-19,1.3507
5183,2001-06-20,1.2956
5184,2001-06-21,1.396
5185,2001-06-22,1.4566
5186,2001-06-25,1.4575
5187,2001-06-26,1.5123
5188,2001-06-27,1.5447
5189,2001-06-28,1.4932
5190,2001-06-29,1.4743
5191,2001-07-02,1.5314
5192,2001-07-03,1.5243
5193,2001-07-05,1.5317
5194,2001-07-06,1.4741
5195,2001-07-09,1.4313
5196,2001-07-10,1.4857
5197,2001-07-11,1.3623
5198,2001-07-12,1.5091
5199,2001-07-13,1.5635
5200,2001-07-16,1.6117
5201,2001-07-17,1.5544
5202,2001-07-18,1.4112
5203,2001-07-19,1.3756
5204,2001-07-20,1.2762
5205,2001-07-23,1.3021
5206,2001-07-24,1.2558
5207,2001-07-25,1.2383
5208,2001-07-26,1.1968
5209,2001-07-27,1.2166
5210,2001-07-30,1.2386
5211,2001-07-31,1.2486
5212,2001-08-01,1.2315
5213,2001-08-02,1.2732
5214,2001-08-03,1.2881
5215,2001-08-06,1.2334
5216,2001-08-07,1.2522
5217,2001-08-08,1.2477
5218,2001-08-09,1.2282
5219,2001-08-10,1.2334
5220,2001-08-13,1.2373
5221,2001-08-14,1.2434
5222,2001-08-15,1.2159
5223,2001-08-16,1.1835
5224,2001-08-17,1.166
5225,2001-08-20,1.1748
5226,2001-08-21,1.1748
5227,2001-08-22,1.1618
5228,2001-08-23,1.179
5229,2001-08-24,1.166
5230,2001-08-27,1.2052
5231,2001-08-28,1.2243
5232,2001-08-29,1.1945
5233,2001-08-30,1.1492
5234,2001-08-31,1.1504
5235,2001-09-04,1.1978
5236,2001-09-05,1.1816
5237,2001-09-06,1.1919
5238,2001-09-07,1.1336
5239,2001-09-10,1.1013
5240,2001-09-17,1.0362
5241,2001-09-18,1.0948
5242,2001-09-19,1.0679
5243,2001-09-20,1.0553
5244,2001-09-21,0.9717
5245,2001-09-24,1.0439
5246,2001-09-25,1.0452
5247,2001-09-26,1.0242
5248,2001-09-27,0.9882
5249,2001-09-28,1.018
5250,2001-10-01,1.0038
5251,2001-10-02,0.9996
5252,2001-10-03,0.9685
5253,2001-10-04,0.9944
5254,2001-10-05,0.9976
5255,2001-10-08,1.008
5256,2001-10-09,1.0394
5257,2001-10-10,1.043
5258,2001-10-11,1.0961
5259,2001-10-12,1.121
5260,2001-10-15,1.1621
5261,2001-10-16,1.1725
5262,2001-10-17,1.1884
5263,2001-10-18,1.12
5264,2001-10-19,1.1625
5265,2001-10-22,1.18
5266,2001-10-23,1.2386
5267,2001-10-24,1.1699
5268,2001-10-25,1.198
5269,2001-10-26,1.2214
5270,2001-10-29,1.2033
5271,2001-10-30,1.1259
5272,2001-10-31,1.1485
5273,2001-11-01,1.143
5274,2001-11-02,1.1994
5275,2001-11-05,1.2172
5276,2001-11-06,1.2282
5277,2001-11-07,1.2606
5278,2001-11-08,1.272
5279,2001-11-09,1.2049
5280,2001-11-12,1.2094
5281,2001-11-13,1.2363
5282,2001-11-14,1.269
5283,2001-11-15,1.2596
5284,2001-11-16,1.2489
5285,2001-11-19,1.2308
5286,2001-11-20,1.2836
5287,2001-11-21,1.2703
5288,2001-11-23,1.2768
5289,2001-11-26,1.2917
5290,2001-11-27,1.3733
5291,2001-11-28,1.3507
5292,2001-11-29,1.3358
5293,2001-11-30,1.326
5294,2001-12-03,1.3639
5295,2001-12-04,1.3633
5296,2001-12-05,1.4488
5297,2001-12-06,1.5207
5298,2001-12-07,1.455
5299,2001-12-10,1.4439
5300,2001-12-11,1.4686
5301,2001-12-12,1.4171
5302,2001-12-13,1.3924
5303,2001-12-14,1.3429
5304,2001-12-17,1.3189
5305,2001-12-18,1.3532
5306,2001-12-19,1.3344
5307,2001-12-20,1.3863
5308,2001-12-21,1.361
5309,2001-12-24,1.3539
5310,2001-12-26,1.3811
5311,2001-12-27,1.3979
5312,2001-12-28,1.4235
5313,2001-12-31,1.4582
5314,2002-01-02,1.43
5315,2002-01-03,1.4909
5316,2002-01-04,1.512
5317,2002-01-07,1.5362
5318,2002-01-08,1.4728
5319,2002-01-09,1.4766
5320,2002-01-10,1.3746
5321,2002-01-11,1.3853
5322,2002-01-14,1.3607
5323,2002-01-15,1.3817
5324,2002-01-16,1.3869
5325,2002-01-17,1.4228
5326,2002-01-18,1.4252
5327,2002-01-22,1.4426
5328,2002-01-23,1.4128
5329,2002-01-24,1.4838
5330,2002-01-25,1.4812
5331,2002-01-28,1.5152
5332,2002-01-29,1.5042
5333,2002-01-30,1.4929
5334,2002-01-31,1.5654
5335,2002-02-01,1.5738
5336,2002-02-04,1.5758
5337,2002-02-05,1.625
5338,2002-02-06,1.6579
5339,2002-02-07,1.5975
5340,2002-02-08,1.5811
5341,2002-02-11,1.5502
5342,2002-02-12,1.5971
5343,2002-02-13,1.602
5344,2002-02-14,1.6224
5345,2002-02-15,1.5884
5346,2002-02-19,1.5392
5347,2002-02-20,1.4747
5348,2002-02-21,1.4864
5349,2002-02-22,1.4031
5350,2002-02-25,1.4802
5351,2002-02-26,1.5492
5352,2002-02-27,1.5502
5353,2002-02-28,1.4349
5354,2002-03-01,1.4203
5355,2002-03-04,1.5061
5356,2002-03-05,1.5644
5357,2002-03-06,1.521
5358,2002-03-07,1.5586
5359,2002-03-08,1.6033
5360,2002-03-11,1.5939
5361,2002-03-12,1.5871
5362,2002-03-13,1.5784
5363,2002-03-14,1.5741
5364,2002-03-15,1.5845
5365,2002-03-18,1.6166
5366,2002-03-19,1.601
5367,2002-03-20,1.5975
5368,2002-03-21,1.5453
5369,2002-03-22,1.569
5370,2002-03-25,1.5596
5371,2002-03-26,1.5032
5372,2002-03-27,1.5123
5373,2002-03-28,1.5353
5374,2002-04-01,1.5146
5375,2002-04-02,1.5544
5376,2002-04-03,1.5583
5377,2002-04-04,1.5318
5378,2002-04-05,1.6176
5379,2002-04-08,1.5648
5380,2002-04-09,1.592
5381,2002-04-10,1.5677
5382,2002-04-11,1.6201
5383,2002-04-12,1.6205
5384,2002-04-15,1.624
5385,2002-04-16,1.6302
5386,2002-04-17,1.6801
5387,2002-04-18,1.6516
5388,2002-04-19,1.6493
5389,2002-04-22,1.6091
5390,2002-04-23,1.5907
5391,2002-04-24,1.5741
5392,2002-04-25,1.5262
5393,2002-04-26,1.5732
5394,2002-04-29,1.5003
5395,2002-04-30,1.5479
5396,2002-05-01,1.5735
5397,2002-05-02,1.5431
5398,2002-05-03,1.5269
5399,2002-05-06,1.5123
5400,2002-05-07,1.4857
5401,2002-05-08,1.5032
5402,2002-05-09,1.5709
5403,2002-05-10,1.5709
5404,2002-05-13,1.5239
5405,2002-05-14,1.5842
5406,2002-05-15,1.6435
5407,2002-05-16,1.6227
5408,2002-05-17,1.6512
5409,2002-05-20,1.592
5410,2002-05-21,1.6091
5411,2002-05-22,1.5139
5412,2002-05-23,1.5842
5413,2002-05-24,1.6195
5414,2002-05-28,1.5343
5415,2002-05-29,1.5473
5416,2002-05-30,1.5398
5417,2002-05-31,1.5599
5418,2002-06-03,1.5155
5419,2002-06-04,1.4822
5420,2002-06-05,1.4786
5421,2002-06-06,1.4887
5422,2002-06-07,1.4099
5423,2002-06-10,1.3908
5424,2002-06-11,1.4035
5425,2002-06-12,1.3222
5426,2002-06-13,1.2972
5427,2002-06-14,1.2464
5428,2002-06-17,1.3115
5429,2002-06-18,1.3225
5430,2002-06-19,1.1256
5431,2002-06-20,1.1119
5432,2002-06-21,1.097
5433,2002-06-24,1.087
5434,2002-06-25,1.1268
5435,2002-06-26,1.088
5436,2002-06-27,1.0877
5437,2002-06-28,1.1081
5438,2002-07-01,1.1469
5439,2002-07-02,1.1032
5440,2002-07-03,1.0886
5441,2002-07-05,1.1472
5442,2002-07-08,1.2007
5443,2002-07-09,1.1719
5444,2002-07-10,1.145
5445,2002-07-11,1.1187
5446,2002-07-12,1.202
5447,2002-07-15,1.1291
5448,2002-07-16,1.1761
5449,2002-07-17,1.0446
5450,2002-07-18,1.0044
5451,2002-07-19,0.9523
5452,2002-07-22,0.9552
5453,2002-07-23,0.9655
5454,2002-07-24,0.9292
5455,2002-07-25,0.9672
5456,2002-07-26,0.9351
5457,2002-07-29,0.939
5458,2002-07-30,0.9601
5459,2002-07-31,0.9976
5460,2002-08-01,0.9805
5461,2002-08-02,0.9555
5462,2002-08-05,0.9393
5463,2002-08-06,0.9208
5464,2002-08-07,0.9785
5465,2002-08-08,0.9571
5466,2002-08-09,0.9882
5467,2002-08-12,0.9678
5468,2002-08-13,0.9633
5469,2002-08-14,0.9478
5470,2002-08-15,0.9879
5471,2002-08-16,1.0008
5472,2002-08-19,1.0216
5473,2002-08-20,1.0332
5474,2002-08-21,1.0365
5475,2002-08-22,1.0481
5476,2002-08-23,1.0326
5477,2002-08-26,1.0325
5478,2002-08-27,1.0177
